pH,Ra,fSorb,k2,k1,totRa,sites
3.9,5.97722912947e-10,0.000296181724369,-5.67,1.0,5.979e-10,0.22
4.0,5.97676971081e-10,0.000373020436528,-5.67,1.0,5.979e-10,0.22
4.1,5.97619094853e-10,0.000469819613648,-5.67,1.0,5.979e-10,0.22
4.2,5.97546171476e-10,0.000591785455762,-5.67,1.0,5.979e-10,0.22
4.3,5.97454268978e-10,0.0007454942666,-5.67,1.0,5.979e-10,0.22
4.4,5.97338416439e-10,0.000939260011707,-5.67,1.0,5.979e-10,0.22
4.5,5.97192322885e-10,0.00118360447399,-5.67,1.0,5.979e-10,0.22
4.6,5.97008016462e-10,0.0014918607426,-5.67,1.0,5.979e-10,0.22
4.7,5.96775379263e-10,0.00188095122428,-5.67,1.0,5.979e-10,0.22
4.8,5.96481544675e-10,0.00237239559291,-5.67,1.0,5.979e-10,0.22
4.9,5.96110112121e-10,0.00299362414952,-5.67,1.0,5.979e-10,0.22
5.0,5.95640117313e-10,0.00377970009533,-5.67,1.0,5.979e-10,0.22
5.1,5.95044672465e-10,0.00477559380331,-5.67,1.0,5.979e-10,0.22
5.2,5.94289157582e-10,0.0060392079244,-5.67,1.0,5.979e-10,0.22
5.3,5.93328797215e-10,0.00764543031443,-5.67,1.0,5.979e-10,0.22
5.4,5.92105392484e-10,0.00969159979261,-5.67,1.0,5.979e-10,0.22
5.5,5.90542891195e-10,0.0123049152116,-5.67,1.0,5.979e-10,0.22
5.6,5.88541367078e-10,0.0156525053052,-5.67,1.0,5.979e-10,0.22
5.7,5.85968847773e-10,0.0199550965496,-5.67,1.0,5.979e-10,0.22
5.8,5.82650304947e-10,0.0255054274176,-5.67,1.0,5.979e-10,0.22
5.9,5.7835306745e-10,0.0326926451748,-5.67,1.0,5.979e-10,0.22
6.0,5.72768097612e-10,0.0420336216558,-5.67,1.0,5.979e-10,0.22
6.1,5.65487303519e-10,0.054210898948,-5.67,1.0,5.979e-10,0.22
6.2,5.55978931426e-10,0.0701138460846,-5.67,1.0,5.979e-10,0.22
6.3,5.43566999328e-10,0.0908730568189,-5.67,1.0,5.979e-10,0.22
6.4,5.27427721084e-10,0.11786633035,-5.67,1.0,5.979e-10,0.22
6.5,5.06626077456e-10,0.152657505509,-5.67,1.0,5.979e-10,0.22
6.6,4.80225792991e-10,0.196812522176,-5.67,1.0,5.979e-10,0.22
6.7,4.47505012109e-10,0.251538698597,-5.67,1.0,5.979e-10,0.22
6.8,4.08277835593e-10,0.317146955021,-5.67,1.0,5.979e-10,0.22
6.9,3.63242664798e-10,0.392469200873,-5.67,1.0,5.979e-10,0.22
7.0,3.14178065713e-10,0.474530748097,-5.67,1.0,5.979e-10,0.22
7.1,2.63783141428e-10,0.558817291473,-5.67,1.0,5.979e-10,0.22
7.2,2.15113476463e-10,0.64021830329,-5.67,1.0,5.979e-10,0.22
7.3,1.70834943476e-10,0.714275056906,-5.67,1.0,5.979e-10,0.22
7.4,1.32660899172e-10,0.778121928128,-5.67,1.0,5.979e-10,0.22
7.5,1.01199166102e-10,0.830742321288,-5.67,1.0,5.979e-10,0.22
7.6,7.61604915013e-11,0.872620017559,-5.67,1.0,5.979e-10,0.22
7.7,5.67199013216e-11,0.905134802941,-5.67,1.0,5.979e-10,0.22
7.8,4.18441137522e-11,0.930014862432,-5.67,1.0,5.979e-10,0.22
7.9,3.04973456375e-11,0.94899256458,-5.67,1.0,5.979e-10,0.22
8.0,2.16927852727e-11,0.963718372181,-5.67,1.0,5.979e-10,0.22
8.1,1.38425148866e-11,0.976848110242,-5.67,1.0,5.979e-10,0.22
8.2,1.35772334497e-11,0.97729179888,-5.67,1.0,5.979e-10,0.22
8.3,1.24915690268e-11,0.979107594871,-5.67,1.0,5.979e-10,0.22
8.4,1.12323421787e-11,0.981213677574,-5.67,1.0,5.979e-10,0.22
8.5,1.00550839084e-11,0.983182666151,-5.67,1.0,5.979e-10,0.22
8.6,9.02363242071e-12,0.984907789897,-5.67,1.0,5.979e-10,0.22
8.7,8.14641853438e-12,0.986374948094,-5.67,1.0,5.979e-10,0.22
8.8,7.41260647057e-12,0.987602263806,-5.67,1.0,5.979e-10,0.22
8.9,6.80509984306e-12,0.988618331087,-5.67,1.0,5.979e-10,0.22
9.0,6.30577044342e-12,0.989453469738,-5.67,1.0,5.979e-10,0.22
9.1,5.89757896905e-12,0.990136178342,-5.67,1.0,5.979e-10,0.22
9.2,5.56534957055e-12,0.990691838818,-5.67,1.0,5.979e-10,0.22
9.3,5.29594749571e-12,0.991142419308,-5.67,1.0,5.979e-10,0.22
9.4,5.07819839346e-12,0.991506609143,-5.67,1.0,5.979e-10,0.22
9.5,4.90270537629e-12,0.99180012481,-5.67,1.0,5.979e-10,0.22
9.6,4.76163521205e-12,0.99203606755,-5.67,1.0,5.979e-10,0.22
9.7,4.64850536094e-12,0.992225279544,-5.67,1.0,5.979e-10,0.22
9.8,4.55798531476e-12,0.992376676175,-5.67,1.0,5.979e-10,0.22
9.9,4.4857174784e-12,0.992497545612,-5.67,1.0,5.979e-10,0.22
10.0,4.42815915822e-12,0.992593813082,-5.67,1.0,5.979e-10,0.22
2.0,5.97897917958e-10,3.48225790256e-06,-5.67,1.0,5.979e-10,0.21
2.1,5.97897358092e-10,4.41864525841e-06,-5.67,1.0,5.979e-10,0.21
2.2,5.97896652815e-10,5.59823549085e-06,-5.67,1.0,5.979e-10,0.21
2.3,5.97895764553e-10,7.08387188488e-06,-5.67,1.0,5.979e-10,0.21
2.4,5.97894645989e-10,8.95469309228e-06,-5.67,1.0,5.979e-10,0.21
2.5,5.97893245082e-10,1.12977387522e-05,-5.67,1.0,5.979e-10,0.21
2.6,5.97891470175e-10,1.42663070747e-05,-5.67,1.0,5.979e-10,0.21
2.7,5.97889236199e-10,1.80026777052e-05,-5.67,1.0,5.979e-10,0.21
2.8,5.97886424138e-10,2.27059073423e-05,-5.67,1.0,5.979e-10,0.21
2.9,5.97882884167e-10,2.86265813681e-05,-5.67,1.0,5.979e-10,0.21
3.0,5.97878427648e-10,3.60802007023e-05,-5.67,1.0,5.979e-10,0.21
3.1,5.97872817066e-10,4.5464014049e-05,-5.67,1.0,5.979e-10,0.21
3.2,5.97865753335e-10,5.7278248871e-05,-5.67,1.0,5.979e-10,0.21
3.3,5.97856859808e-10,7.21528549924e-05,-5.67,1.0,5.979e-10,0.21
3.4,5.97845662116e-10,9.08812242851e-05,-5.67,1.0,5.979e-10,0.21
3.5,5.97831562743e-10,0.000114462714501,-5.67,1.0,5.979e-10,0.21
3.6,5.97813808944e-10,0.000144156307075,-5.67,1.0,5.979e-10,0.21
3.7,5.97791452255e-10,0.000181548327479,-5.67,1.0,5.979e-10,0.21
3.8,5.97763297334e-10,0.000228638009701,-5.67,1.0,5.979e-10,0.21
3.9,5.97727837275e-10,0.000287945684897,-5.67,1.0,5.979e-10,0.21
4.0,5.97683171737e-10,0.000362649712326,-5.67,1.0,5.979e-10,0.21
4.1,5.97626903178e-10,0.000456760030105,-5.67,1.0,5.979e-10,0.21
4.2,5.97556005105e-10,0.000575338509784,-5.67,1.0,5.979e-10,0.21
4.3,5.97466654482e-10,0.000724779257401,-5.67,1.0,5.979e-10,0.21
4.4,5.97354017984e-10,0.000913166108045,-5.67,1.0,5.979e-10,0.21
4.5,5.97211978593e-10,0.00115072989965,-5.67,1.0,5.979e-10,0.21
4.6,5.97032784581e-10,0.00145043555611,-5.67,1.0,5.979e-10,0.21
4.7,5.96806596957e-10,0.00182873899147,-5.67,1.0,5.979e-10,0.21
4.8,5.96520903024e-10,0.00230656794782,-5.67,1.0,5.979e-10,0.21
4.9,5.96159752101e-10,0.00291060026593,-5.67,1.0,5.979e-10,0.21
5.0,5.95702752997e-10,0.00367494063054,-5.67,1.0,5.979e-10,0.21
5.1,5.95123749739e-10,0.00464333544238,-5.67,1.0,5.979e-10,0.21
5.2,5.94389059359e-10,0.00587212015554,-5.67,1.0,5.979e-10,0.21
5.3,5.93455109717e-10,0.0074341700669,-5.67,1.0,5.979e-10,0.21
5.4,5.92265251821e-10,0.00942423177622,-5.67,1.0,5.979e-10,0.21
5.5,5.90745435198e-10,0.0119661562168,-5.67,1.0,5.979e-10,0.21
5.6,5.88798323899e-10,0.0152227397575,-5.67,1.0,5.979e-10,0.21
5.7,5.86295298816e-10,0.0194091004917,-5.67,1.0,5.979e-10,0.21
5.8,5.83065661868e-10,0.0248107344573,-5.67,1.0,5.979e-10,0.21
5.9,5.7888229362e-10,0.0318075035625,-5.67,1.0,5.979e-10,0.21
6.0,5.73443167802e-10,0.0409045529319,-5.67,1.0,5.979e-10,0.21
6.1,5.66348802267e-10,0.0527700246412,-5.67,1.0,5.979e-10,0.21
6.2,5.57077491541e-10,0.0682764817846,-5.67,1.0,5.979e-10,0.21
6.3,5.44963911063e-10,0.0885366933216,-5.67,1.0,5.979e-10,0.21
6.4,5.29193448855e-10,0.114913114476,-5.67,1.0,5.979e-10,0.21
6.5,5.08834679719e-10,0.148963572974,-5.67,1.0,5.979e-10,0.21
6.6,4.82942787924e-10,0.192268292484,-5.67,1.0,5.979e-10,0.21
6.7,4.50767139269e-10,0.246082724086,-5.67,1.0,5.979e-10,0.21
6.8,4.12066938597e-10,0.310809602614,-5.67,1.0,5.979e-10,0.21
6.9,3.67462826422e-10,0.385410894093,-5.67,1.0,5.979e-10,0.21
7.0,3.18651130796e-10,0.4670494551,-5.67,1.0,5.979e-10,0.21
7.1,2.68274469872e-10,0.551305452631,-5.67,1.0,5.979e-10,0.21
7.2,2.19383291535e-10,0.6330769501,-5.67,1.0,5.979e-10,0.21
7.3,1.7469224797e-10,0.70782363611,-5.67,1.0,5.979e-10,0.21
7.4,1.35994918227e-10,0.77254571295,-5.67,1.0,5.979e-10,0.21
7.5,1.03979816105e-10,0.826091627187,-5.67,1.0,5.979e-10,0.21
7.6,7.84175249291e-11,0.868845082908,-5.67,1.0,5.979e-10,0.21
7.7,5.85161942119e-11,0.902130466279,-5.67,1.0,5.979e-10,0.21
7.8,4.32536007946e-11,0.927657466475,-5.67,1.0,5.979e-10,0.21
7.9,3.15907633156e-11,0.947163801111,-5.67,1.0,5.979e-10,0.21
8.0,2.25292056013e-11,0.962319442045,-5.67,1.0,5.979e-10,0.21
8.1,1.44507384913e-11,0.975830843801,-5.67,1.0,5.979e-10,0.21
8.2,1.41199318469e-11,0.976384124692,-5.67,1.0,5.979e-10,0.21
8.3,1.29644405433e-11,0.978316707571,-5.67,1.0,5.979e-10,0.21
8.4,1.16423944692e-11,0.980527856717,-5.67,1.0,5.979e-10,0.21
8.5,1.04120531439e-11,0.982585627791,-5.67,1.0,5.979e-10,0.21
8.6,9.33672532538e-12,0.984384135599,-5.67,1.0,5.979e-10,0.21
8.7,8.42363555645e-12,0.985911296945,-5.67,1.0,5.979e-10,0.21
8.8,7.66067301311e-12,0.987187367431,-5.67,1.0,5.979e-10,0.21
8.9,7.02957753648e-12,0.988242887546,-5.67,1.0,5.979e-10,0.21
9.0,6.5112161805e-12,0.989109857534,-5.67,1.0,5.979e-10,0.21
9.1,6.08770496667e-12,0.989818188716,-5.67,1.0,5.979e-10,0.21
9.2,5.74316807063e-12,0.990394433734,-5.67,1.0,5.979e-10,0.21
9.3,5.46389559317e-12,0.990861522674,-5.67,1.0,5.979e-10,0.21
9.4,5.23824321054e-12,0.991238930907,-5.67,1.0,5.979e-10,0.21
9.5,5.05643154636e-12,0.991543014641,-5.67,1.0,5.979e-10,0.21
9.6,4.91031710455e-12,0.991787394038,-5.67,1.0,5.979e-10,0.21
9.7,4.7931664236e-12,0.991983330952,-5.67,1.0,5.979e-10,0.21
9.8,4.69944666418e-12,0.99214007917,-5.67,1.0,5.979e-10,0.21
9.9,4.62463758203e-12,0.992265198893,-5.67,1.0,5.979e-10,0.21
10.0,4.56506617357e-12,0.992364833294,-5.67,1.0,5.979e-10,0.21
2.0,5.97897982011e-10,3.37512794775e-06,-5.67,1.0,5.979e-10,0.2
2.1,5.97897438644e-10,4.28392038785e-06,-5.67,1.0,5.979e-10,0.2
2.2,5.97896754121e-10,5.42879913037e-06,-5.67,1.0,5.979e-10,0.2
2.3,5.97895891971e-10,6.87076266924e-06,-5.67,1.0,5.979e-10,0.2
2.4,5.97894806267e-10,8.68662485364e-06,-5.67,1.0,5.979e-10,0.2
2.5,5.97893446819e-10,1.09603294864e-05,-5.67,1.0,5.979e-10,0.2
2.6,5.97891723949e-10,1.38418648602e-05,-5.67,1.0,5.979e-10,0.2
2.7,5.97889555488e-10,1.7468660311e-05,-5.67,1.0,5.979e-10,0.2
2.8,5.97886825912e-10,2.20339320957e-05,-5.67,1.0,5.979e-10,0.2
2.9,5.97883389786e-10,2.77809232312e-05,-5.67,1.0,5.979e-10,0.2
3.0,5.97879064009e-10,3.5015873892e-05,-5.67,1.0,5.979e-10,0.2
3.1,5.9787361803e-10,4.41243853487e-05,-5.67,1.0,5.979e-10,0.2
3.2,5.97866761537e-10,5.55920103696e-05,-5.67,1.0,5.979e-10,0.2
3.3,5.97858128932e-10,7.00302191003e-05,-5.67,1.0,5.979e-10,0.2
3.4,5.97847259757e-10,8.82091369795e-05,-5.67,1.0,5.979e-10,0.2
3.5,5.97833574018e-10,0.000111098815855,-5.67,1.0,5.979e-10,0.2
3.6,5.97816341046e-10,0.000139921314601,-5.67,1.0,5.979e-10,0.2
3.7,5.97794640184e-10,0.000176216450911,-5.67,1.0,5.979e-10,0.2
3.8,5.97767311126e-10,0.000221924860345,-5.67,1.0,5.979e-10,0.2
3.9,5.97732891128e-10,0.000279493012209,-5.67,1.0,5.979e-10,0.2
4.0,5.97689535521e-10,0.000352006153203,-5.67,1.0,5.979e-10,0.2
4.1,5.97634916969e-10,0.000443356800468,-5.67,1.0,5.979e-10,0.2
4.2,5.97566097561e-10,0.000558458670346,-5.67,1.0,5.979e-10,0.2
4.3,5.9747936608e-10,0.000703518849306,-5.67,1.0,5.979e-10,0.2
4.4,5.97370030456e-10,0.000886384920555,-5.67,1.0,5.979e-10,0.2
4.5,5.97232152255e-10,0.00111698903663,-5.67,1.0,5.979e-10,0.2
4.6,5.97058205764e-10,0.00140791810671,-5.67,1.0,5.979e-10,0.2
4.7,5.96838638388e-10,0.00177514904165,-5.67,1.0,5.979e-10,0.2
4.8,5.96561300896e-10,0.00223900167921,-5.67,1.0,5.979e-10,0.2
4.9,5.96210704718e-10,0.00282538097006,-5.67,1.0,5.979e-10,0.2
5.0,5.95767047454e-10,0.00356740683392,-5.67,1.0,5.979e-10,0.2
5.1,5.95204925191e-10,0.00450756783576,-5.67,1.0,5.979e-10,0.2
5.2,5.94491618249e-10,0.00570058831075,-5.67,1.0,5.979e-10,0.2
5.3,5.93584792083e-10,0.00721727365278,-5.67,1.0,5.979e-10,0.2
5.4,5.9242939266e-10,0.00914970286001,-5.67,1.0,5.979e-10,0.2
5.5,5.90953430957e-10,0.0116182790483,-5.67,1.0,5.979e-10,0.2
5.6,5.89062241196e-10,0.014781332671,-5.67,1.0,5.979e-10,0.2
5.7,5.86630665228e-10,0.0188481932965,-5.67,1.0,5.979e-10,0.2
5.8,5.83492481792e-10,0.0240968693895,-5.67,1.0,5.979e-10,0.2
5.9,5.79426324149e-10,0.0308976013564,-5.67,1.0,5.979e-10,0.2
6.0,5.74137454512e-10,0.0397433441846,-5.67,1.0,5.979e-10,0.2
6.1,5.67235382773e-10,0.0512872005804,-5.67,1.0,5.979e-10,0.2
6.2,5.58208975427e-10,0.066384051803,-5.67,1.0,5.979e-10,0.2
6.3,5.46404268225e-10,0.0861276664576,-5.67,1.0,5.979e-10,0.2
6.4,5.31016725874e-10,0.111863646305,-5.67,1.0,5.979e-10,0.2
6.5,5.11119576714e-10,0.145142035936,-5.67,1.0,5.979e-10,0.2
6.6,4.85760487141e-10,0.187555632813,-5.67,1.0,5.979e-10,0.2
6.7,4.54160562607e-10,0.240407154027,-5.67,1.0,5.979e-10,0.2
6.8,4.16023325926e-10,0.304192463746,-5.67,1.0,5.979e-10,0.2
6.9,3.71888662224e-10,0.378008593036,-5.67,1.0,5.979e-10,0.2
7.0,3.23365169604e-10,0.45916512861,-5.67,1.0,5.979e-10,0.2
7.1,2.73032192686e-10,0.543348063746,-5.67,1.0,5.979e-10,0.2
7.2,2.23929602431e-10,0.62547315198,-5.67,1.0,5.979e-10,0.2
7.3,1.78819229505e-10,0.700921174937,-5.67,1.0,5.979e-10,0.2
7.4,1.39577584471e-10,0.766553630254,-5.67,1.0,5.979e-10,0.2
7.5,1.06979180282e-10,0.821075129149,-5.67,1.0,5.979e-10,0.2
7.6,8.08599694408e-11,0.864760044421,-5.67,1.0,5.979e-10,0.2
7.7,6.04654083733e-11,0.898870365658,-5.67,1.0,5.979e-10,0.2
7.8,4.47867390386e-11,0.92509326135,-5.67,1.0,5.979e-10,0.2
7.9,3.27826987953e-11,0.945170264601,-5.67,1.0,5.979e-10,0.2
8.0,2.34430130289e-11,0.9607910804,-5.67,1.0,5.979e-10,0.2
8.1,1.51174844368e-11,0.974715697547,-5.67,1.0,5.979e-10,0.2
8.2,1.47136888726e-11,0.975391053901,-5.67,1.0,5.979e-10,0.2
8.3,1.34812338725e-11,0.97745236014,-5.67,1.0,5.979e-10,0.2
8.4,1.20901990221e-11,0.979778894427,-5.67,1.0,5.979e-10,0.2
8.5,1.08016495204e-11,0.981934019869,-5.67,1.0,5.979e-10,0.2
8.6,9.6782502484e-12,0.983812928168,-5.67,1.0,5.979e-10,0.2
8.7,8.72587649364e-12,0.985405792785,-5.67,1.0,5.979e-10,0.2
8.8,7.93100728187e-12,0.986735227828,-5.67,1.0,5.979e-10,0.2
8.9,7.2741008224e-12,0.98783391734,-5.67,1.0,5.979e-10,0.2
9.0,6.73492005415e-12,0.988735708222,-5.67,1.0,5.979e-10,0.2
9.1,6.29465396464e-12,0.989472062277,-5.67,1.0,5.979e-10,0.2
9.2,5.93665916323e-12,0.990070815917,-5.67,1.0,5.979e-10,0.2
9.3,5.64659546335e-12,0.990555953398,-5.67,1.0,5.979e-10,0.2
9.4,5.41230376791e-12,0.990947811059,-5.67,1.0,5.979e-10,0.2
9.5,5.22358592436e-12,0.991263445519,-5.67,1.0,5.979e-10,0.2
9.6,5.07195885856e-12,0.991517044893,-5.67,1.0,5.979e-10,0.2
9.7,4.95041456534e-12,0.991720330214,-5.67,1.0,5.979e-10,0.2
9.8,4.85319888785e-12,0.991882925426,-5.67,1.0,5.979e-10,0.2
9.9,4.77561371458e-12,0.992012688218,-5.67,1.0,5.979e-10,0.2
10.0,4.71384357409e-12,0.992116000043,-5.67,1.0,5.979e-10,0.2
2.0,5.97898047775e-10,3.26513631049e-06,-5.67,1.0,5.979e-10,0.19
2.1,5.97897521361e-10,4.14557451082e-06,-5.67,1.0,5.979e-10,0.19
2.2,5.9789685816e-10,5.25479177106e-06,-5.67,1.0,5.979e-10,0.19
2.3,5.97896022838e-10,6.65188493047e-06,-5.67,1.0,5.979e-10,0.19
2.4,5.97894970894e-10,8.41128282307e-06,-5.67,1.0,5.979e-10,0.19
2.5,5.9789365402e-10,1.06137815688e-05,-5.67,1.0,5.979e-10,0.19
2.6,5.97891984615e-10,1.34058956347e-05,-5.67,1.0,5.979e-10,0.19
2.7,5.97889883465e-10,1.69201120588e-05,-5.67,1.0,5.979e-10,0.19
2.8,5.97887238631e-10,2.13436511123e-05,-5.67,1.0,5.979e-10,0.19
2.9,5.97883909194e-10,2.69122027094e-05,-5.67,1.0,5.979e-10,0.19
3.0,5.97879717734e-10,3.39225054356e-05,-5.67,1.0,5.979e-10,0.19
3.1,5.97874440861e-10,4.27481836426e-05,-5.67,1.0,5.979e-10,0.19
3.2,5.97867797276e-10,5.38597156715e-05,-5.67,1.0,5.979e-10,0.19
3.3,5.97859432727e-10,6.78495952501e-05,-5.67,1.0,5.979e-10,0.19
3.4,5.97848901054e-10,8.54640341194e-05,-5.67,1.0,5.979e-10,0.19
3.5,5.97835640265e-10,0.000107642975414,-5.67,1.0,5.979e-10,0.19
3.6,5.97818942367e-10,0.000135570551932,-5.67,1.0,5.979e-10,0.19
3.7,5.97797915273e-10,0.000170738797458,-5.67,1.0,5.979e-10,0.19
3.8,5.97771434677e-10,0.000215028136812,-5.67,1.0,5.979e-10,0.19
3.9,5.97738083204e-10,0.000270809158722,-5.67,1.0,5.979e-10,0.19
4.0,5.97696073386e-10,0.00034107144004,-5.67,1.0,5.979e-10,0.19
4.1,5.97643150025e-10,0.000429586845626,-5.67,1.0,5.979e-10,0.19
4.2,5.97576466226e-10,0.000541116865697,-5.67,1.0,5.979e-10,0.19
4.3,5.97492425675e-10,0.000681676409099,-5.67,1.0,5.979e-10,0.19
4.4,5.97386481458e-10,0.000858870282656,-5.67,1.0,5.979e-10,0.19
4.5,5.9725287867e-10,0.00108232368289,-5.67,1.0,5.979e-10,0.19
4.6,5.97084323891e-10,0.00136423500418,-5.67,1.0,5.979e-10,0.19
4.7,5.96871558912e-10,0.00172008879077,-5.67,1.0,5.979e-10,0.19
4.8,5.9660280816e-10,0.00216957992975,-5.67,1.0,5.979e-10,0.19
4.9,5.96263058219e-10,0.002737818667,-5.67,1.0,5.979e-10,0.19
5.0,5.95833112234e-10,0.00345691213581,-5.67,1.0,5.979e-10,0.19
5.1,5.95288339969e-10,0.00436805491052,-5.67,1.0,5.979e-10,0.19
5.2,5.94597013083e-10,0.00552431329152,-5.67,1.0,5.979e-10,0.19
5.3,5.9371807125e-10,0.0069943615153,-5.67,1.0,5.979e-10,0.19
5.4,5.92598103551e-10,0.0088675304382,-5.67,1.0,5.979e-10,0.19
5.5,5.91167246263e-10,0.0112606685683,-5.67,1.0,5.979e-10,0.19
5.6,5.8933358917e-10,0.014327497625,-5.67,1.0,5.979e-10,0.19
5.7,5.86975550338e-10,0.0182713658839,-5.67,1.0,5.979e-10,0.19
5.8,5.83931542301e-10,0.0233625316926,-5.67,1.0,5.979e-10,0.19
5.9,5.79986166549e-10,0.0299612534722,-5.67,1.0,5.979e-10,0.19
6.0,5.74852271401e-10,0.0385477982924,-5.67,1.0,5.979e-10,0.19
6.1,5.68148770399e-10,0.0497595410621,-5.67,1.0,5.979e-10,0.19
6.2,5.59375667892e-10,0.0644327347516,-5.67,1.0,5.979e-10,0.19
6.3,5.47891123513e-10,0.0836408705252,-5.67,1.0,5.979e-10,0.19
6.4,5.32901667488e-10,0.108711042837,-5.67,1.0,5.979e-10,0.19
6.5,5.13486359862e-10,0.141183542629,-5.67,1.0,5.979e-10,0.19
6.6,4.88686522775e-10,0.182661778266,-5.67,1.0,5.979e-10,0.19
6.7,4.57695682646e-10,0.234494593333,-5.67,1.0,5.979e-10,0.19
6.8,4.20161004264e-10,0.297272111952,-5.67,1.0,5.979e-10,0.19
6.9,3.76538555998e-10,0.37023155043,-5.67,1.0,5.979e-10,0.19
7.0,3.28343325682e-10,0.450839060575,-5.67,1.0,5.979e-10,0.19
7.1,2.78083848878e-10,0.534899065265,-5.67,1.0,5.979e-10,0.19
7.2,2.28783079608e-10,0.617355611962,-5.67,1.0,5.979e-10,0.19
7.3,1.83247767263e-10,0.693514354803,-5.67,1.0,5.979e-10,0.19
7.4,1.43439945668e-10,0.760093752019,-5.67,1.0,5.979e-10,0.19
7.5,1.10225841017e-10,0.815645022551,-5.67,1.0,5.979e-10,0.19
7.6,8.3512970495e-11,0.860322845802,-5.67,1.0,5.979e-10,0.19
7.7,6.25889146475e-11,0.895318757907,-5.67,1.0,5.979e-10,0.19
7.8,4.64612380858e-11,0.922292627386,-5.67,1.0,5.979e-10,0.19
7.9,3.40875583968e-11,0.942987860183,-5.67,1.0,5.979e-10,0.19
8.0,2.44457431748e-11,0.959113993687,-5.67,1.0,5.979e-10,0.19
8.1,1.58516961704e-11,0.973487713379,-5.67,1.0,5.979e-10,0.19
8.2,1.53662306466e-11,0.974299664414,-5.67,1.0,5.979e-10,0.19
8.3,1.40485615782e-11,0.976503492928,-5.67,1.0,5.979e-10,0.19
8.4,1.25814215176e-11,0.978957314739,-5.67,1.0,5.979e-10,0.19
8.5,1.12287568975e-11,0.98121967403,-5.67,1.0,5.979e-10,0.19
8.6,1.00524529569e-11,0.983187066471,-5.67,1.0,5.979e-10,0.19
8.7,9.05686958077e-12,0.984852200066,-5.67,1.0,5.979e-10,0.19
8.8,8.22691942532e-12,0.986240308705,-5.67,1.0,5.979e-10,0.19
8.9,7.54164304499e-12,0.987386447491,-5.67,1.0,5.979e-10,0.19
9.0,6.97958466778e-12,0.988326501643,-5.67,1.0,5.979e-10,0.19
9.1,6.52091131796e-12,0.989093642218,-5.67,1.0,5.979e-10,0.19
9.2,6.14813415038e-12,0.989717119668,-5.67,1.0,5.979e-10,0.19
9.3,5.84621916189e-12,0.990222078672,-5.67,1.0,5.979e-10,0.19
9.4,5.60244087345e-12,0.990629802854,-5.67,1.0,5.979e-10,0.19
9.5,5.40614056026e-12,0.99095811915,-5.67,1.0,5.979e-10,0.19
9.6,5.24846181018e-12,0.99122184009,-5.67,1.0,5.979e-10,0.19
9.7,5.12209487321e-12,0.991433191381,-5.67,1.0,5.979e-10,0.19
9.8,5.02104241419e-12,0.991602203689,-5.67,1.0,5.979e-10,0.19
9.9,4.94041093431e-12,0.991737061491,-5.67,1.0,5.979e-10,0.19
10.0,4.87622849913e-12,0.991844407929,-5.67,1.0,5.979e-10,0.19
2.0,5.97898115366e-10,3.15208897792e-06,-5.67,1.0,5.979e-10,0.18
2.1,5.9789760639e-10,4.00336176606e-06,-5.67,1.0,5.979e-10,0.18
2.2,5.97896965122e-10,5.07589563478e-06,-5.67,1.0,5.979e-10,0.18
2.3,5.97896157393e-10,6.4268389362e-06,-5.67,1.0,5.979e-10,0.18
2.4,5.97895140172e-10,8.12816190004e-06,-5.67,1.0,5.979e-10,0.18
2.5,5.97893859271e-10,1.02704950661e-05,-5.67,1.0,5.979e-10,0.18
2.6,5.97892252653e-10,1.2957596588e-05,-5.67,1.0,5.979e-10,0.18
2.7,5.97890220735e-10,1.63560210738e-05,-5.67,1.0,5.979e-10,0.18
2.8,5.97887663061e-10,2.06337832414e-05,-5.67,1.0,5.979e-10,0.18
2.9,5.97884443353e-10,2.60188108379e-05,-5.67,1.0,5.979e-10,0.18
3.0,5.97880390041e-10,3.27980582036e-05,-5.67,1.0,5.979e-10,0.18
3.1,5.97875287093e-10,4.13328432848e-05,-5.67,1.0,5.979e-10,0.18
3.2,5.97868862481e-10,5.20781384847e-05,-5.67,1.0,5.979e-10,0.18
3.3,5.97860773629e-10,6.56069091821e-05,-5.67,1.0,5.979e-10,0.18
3.4,5.97850589075e-10,8.26407844121e-05,-5.67,1.0,5.979e-10,0.18
3.5,5.97837765345e-10,0.000104088735574,-5.67,1.0,5.979e-10,0.18
3.6,5.9782161777e-10,0.0001310958856,-5.67,1.0,5.979e-10,0.18
3.7,5.97801283648e-10,0.000165105121258,-5.67,1.0,5.979e-10,0.18
3.8,5.977756757e-10,0.000207934938953,-5.67,1.0,5.979e-10,0.18
3.9,5.9774342322e-10,0.000261877872554,-5.67,1.0,5.979e-10,0.18
4.0,5.97702797573e-10,0.000329825099515,-5.67,1.0,5.979e-10,0.18
4.1,5.97651617764e-10,0.000415424378658,-5.67,1.0,5.979e-10,0.18
4.2,5.97587130524e-10,0.000523280608797,-5.67,1.0,5.979e-10,0.18
4.3,5.97505857743e-10,0.000659211000167,-5.67,1.0,5.979e-10,0.18
4.4,5.97403401836e-10,0.00083057060378,-5.67,1.0,5.979e-10,0.18
4.5,5.97274196721e-10,0.00104666880582,-5.67,1.0,5.979e-10,0.18
4.6,5.97111187994e-10,0.00131930424151,-5.67,1.0,5.979e-10,0.18
4.7,5.96905420385e-10,0.00166345478341,-5.67,1.0,5.979e-10,0.18
